location,account,date,day_night_label,sentiment_num
Terrapin Springs,FamousIcecreamJulie,2020-04-07,night,1.0
Terrapin Springs,FamousIcecreamJulie,2020-04-08,day,0.0
Terrapin Springs,FamousIcecreamJulie,2020-04-09,day,1.0
Terrapin Springs,FamousIcecreamJulie,2020-04-10,night,0.0
Terrapin Springs,FamousJCandy,2020-04-06,day,0.0
Terrapin Springs,FamousJCandy,2020-04-07,day,0.3333333333333333
Terrapin Springs,FamousJCandy,2020-04-08,day,0.3333333333333333
Terrapin Springs,FamousRCandy,2020-04-06,day,0.0
Terrapin Springs,FamousRCandy,2020-04-06,night,0.0
Terrapin Springs,FamousRCandy,2020-04-07,day,-1.0
Terrapin Springs,FamousRCandy,2020-04-08,day,0.0
Terrapin Springs,FamousSBowl,2020-04-06,day,0.0
Terrapin Springs,FamousSBowl,2020-04-07,day,0.5
Terrapin Springs,FamousSBowl,2020-04-08,day,1.0
Terrapin Springs,FamousSBowl,2020-04-08,night,0.0
Terrapin Springs,FamousSimonCar2003,2020-04-06,day,0.0
Terrapin Springs,FamousSimonCar2003,2020-04-08,day,0.0
Terrapin Springs,FastBCar,2020-04-06,day,0.3333333333333333
Terrapin Springs,FastBCar,2020-04-06,night,0.0
Terrapin Springs,FastBCar,2020-04-07,day,1.0
Terrapin Springs,FastBCar,2020-04-08,day,0.0
Terrapin Springs,FastBreadMary_Pacheco,2020-04-06,day,0.5
Terrapin Springs,FastBreadMary_Pacheco,2020-04-08,day,-1.0
Terrapin Springs,FastBreadMary_Pacheco,2020-04-10,day,-1.0
Terrapin Springs,FastHelenCouch,2020-04-06,day,0.0
Terrapin Springs,FastHelenCouch,2020-04-07,night,1.0
Terrapin Springs,FastHelenCouch,2020-04-08,day,0.0
Terrapin Springs,FastHelenCouch,2020-04-09,night,0.0
Terrapin Springs,FastHelenCouch,2020-04-10,day,-1.0
Terrapin Springs,FastHelenCouch,2020-04-10,night,0.0
Terrapin Springs,FastLeblancBowl81,2020-04-08,day,-1.0
Terrapin Springs,FastLeblancBowl81,2020-04-09,day,1.0
Terrapin Springs,FastLeslieCouch,2020-04-06,day,-1.0
Terrapin Springs,FastLeslieCouch,2020-04-07,day,0.5
Terrapin Springs,FastLeslieCouch,2020-04-07,night,1.0
Terrapin Springs,FastLeslieCouch,2020-04-08,night,0.0
Terrapin Springs,FastLeslieCouch,2020-04-09,day,1.0
Terrapin Springs,FastLeslieCouch,2020-04-09,night,0.25
Terrapin Springs,FastLeslieCouch,2020-04-10,day,0.0
Terrapin Springs,FastMBowl,2020-04-06,day,0.3333333333333333
Terrapin Springs,FastMBowl,2020-04-08,night,0.0
Terrapin Springs,FastMBowl,2020-04-09,day,0.0
Terrapin Springs,FastMCar1995,2020-04-06,night,1.0
Terrapin Springs,FastMCar1995,2020-04-07,day,0.5
Terrapin Springs,FastMCar1995,2020-04-08,day,0.3333333333333333
Terrapin Springs,FastMCar1995,2020-04-09,day,-0.5
Terrapin Springs,FastMCar1995,2020-04-09,night,1.0
Terrapin Springs,FastRBread,2020-04-08,night,1.0
Terrapin Springs,FastRBread,2020-04-09,day,0.0
Terrapin Springs,FearsJanetLion,2020-04-07,night,1.0
Terrapin Springs,FearsJanetLion,2020-04-08,day,0.0
Terrapin Springs,FearsJanetLion,2020-04-09,day,-0.5
Terrapin Springs,FearsJanetLion,2020-04-09,night,0.0
Terrapin Springs,FearsJose_OsgoodOctopus,2020-04-06,day,0.0
Terrapin Springs,FearsJose_OsgoodOctopus,2020-04-07,day,1.0
Terrapin Springs,FearsJose_OsgoodOctopus,2020-04-08,day,-0.6666666666666666
Terrapin Springs,FearsKenneth_BarnettOctopus,2020-04-06,day,0.3333333333333333
Terrapin Springs,FearsKenneth_BarnettOctopus,2020-04-07,day,1.0
Terrapin Springs,FearsKenneth_BarnettOctopus,2020-04-08,day,0.0
Terrapin Springs,FearsKenneth_BarnettOctopus,2020-04-09,day,-1.0
Terrapin Springs,FearsLarryOctopus,2020-04-06,day,0.0
Terrapin Springs,FearsLarryOctopus,2020-04-06,night,-1.0
Terrapin Springs,FearsLarryOctopus,2020-04-07,day,0.25
Terrapin Springs,FearsLarryOctopus,2020-04-07,night,1.0
Terrapin Springs,FearsLarryOctopus,2020-04-08,day,0.0
Terrapin Springs,FearsLarryOctopus,2020-04-09,day,0.0
Terrapin Springs,FearsLarryOctopus,2020-04-10,day,1.0
Terrapin Springs,FearsLarryOctopus,2020-04-10,night,0.0
Terrapin Springs,FearsMaritzaWhale,2020-04-06,day,1.0
Terrapin Springs,FearsMaritzaWhale,2020-04-08,day,0.0
Terrapin Springs,FearsMaurice_LevasseurBear,2020-04-06,day,0.3333333333333333
Terrapin Springs,FearsMaurice_LevasseurBear,2020-04-08,day,0.5
Terrapin Springs,FearsMaurice_LevasseurBear,2020-04-08,night,-1.0
Terrapin Springs,FearsMaurice_LevasseurBear,2020-04-09,day,1.0
Terrapin Springs,FearsRobertMouse,2020-04-07,day,0.5
Terrapin Springs,FearsRobertMouse,2020-04-07,night,1.0
Terrapin Springs,FearsRobertMouse,2020-04-08,day,-1.0
Terrapin Springs,FearsRobertMouse,2020-04-09,day,1.0
Terrapin Springs,FearsRobertMouse,2020-04-10,day,0.0
Terrapin Springs,FearsShumakerBear,2020-04-08,day,0.0
Terrapin Springs,FearsShumakerBear,2020-04-09,day,0.6666666666666666
Terrapin Springs,FleetBurkhartCandy35,2020-04-06,night,-1.0
Terrapin Springs,FleetBurkhartCandy35,2020-04-07,night,-1.0
Terrapin Springs,FleetBurkhartCandy35,2020-04-09,day,-1.0
Terrapin Springs,FleetCouchHector_Witcher,2020-04-06,day,1.0
Terrapin Springs,FleetCouchHector_Witcher,2020-04-06,night,1.0
Terrapin Springs,FleetCouchHector_Witcher,2020-04-07,day,0.0
Terrapin Springs,FleetCouchHector_Witcher,2020-04-08,day,-0.5
Terrapin Springs,FleetCouchHector_Witcher,2020-04-09,day,0.0
Terrapin Springs,FleetGibsonCar1970,2020-04-06,day,0.25
Terrapin Springs,FleetGibsonCar1970,2020-04-06,night,-1.0
Terrapin Springs,FleetGibsonCar1970,2020-04-07,day,0.0
Terrapin Springs,FleetGibsonCar1970,2020-04-08,night,1.0
Terrapin Springs,FleetGibsonCar1970,2020-04-09,day,0.5
Terrapin Springs,FleetGibsonCar1970,2020-04-10,day,0.0
Terrapin Springs,FleetGibsonCar1970,2020-04-10,night,0.0
Terrapin Springs,FleetHouseMark_Roberts,2020-04-06,day,0.5
Terrapin Springs,FleetHouseMark_Roberts,2020-04-07,day,1.0
Terrapin Springs,FleetHouseMark_Roberts,2020-04-09,night,0.0
Terrapin Springs,FleetNIcecream92,2020-04-07,day,1.0
Terrapin Springs,FleetNIcecream92,2020-04-09,day,1.0
Terrapin Springs,FleetNIcecream92,2020-04-10,day,0.0
Terrapin Springs,FleetSpeerCouch,2020-04-06,day,0.0
Terrapin Springs,FleetSpeerCouch,2020-04-06,night,1.0
Terrapin Springs,FleetSpeerCouch,2020-04-07,day,1.0
Terrapin Springs,FleetSpeerCouch,2020-04-08,day,-0.5
Terrapin Springs,FleetSpeerCouch,2020-04-08,night,0.0
Terrapin Springs,FleetSpeerCouch,2020-04-09,day,0.0
Terrapin Springs,FleetWPlate,2020-04-06,day,0.5
Terrapin Springs,FleetWPlate,2020-04-07,day,1.0
Terrapin Springs,FleetWPlate,2020-04-08,day,0.0
Terrapin Springs,FleetWPlate,2020-04-09,day,0.6666666666666666
Terrapin Springs,FleetWPlate,2020-04-10,day,-1.0
Terrapin Springs,Frances65Borman,2020-04-07,day,0.0
Terrapin Springs,Frances65Borman,2020-04-08,day,0.0
Terrapin Springs,Frances65Borman,2020-04-08,night,1.0
Terrapin Springs,Francine_Martinson1994,2020-04-06,day,0.0
Terrapin Springs,Francine_Martinson1994,2020-04-08,day,0.0
Terrapin Springs,Francine_Martinson1994,2020-04-08,night,0.0
Terrapin Springs,Francine_Martinson1994,2020-04-09,day,0.0
Terrapin Springs,FuriousBCouch1952,2020-04-06,day,0.0
Terrapin Springs,FuriousBCouch1952,2020-04-06,night,1.0
Terrapin Springs,FuriousBCouch1952,2020-04-07,day,0.0
Terrapin Springs,FuriousBCouch1952,2020-04-08,day,0.0
Terrapin Springs,FuriousCarJoshua,2020-04-06,day,0.0
Terrapin Springs,FuriousCarJoshua,2020-04-07,day,1.0
Terrapin Springs,FuriousCarJoshua,2020-04-07,night,0.0
Terrapin Springs,FuriousCarJoshua,2020-04-08,day,0.0
Terrapin Springs,FuriousCarJoshua,2020-04-09,day,-0.5
Terrapin Springs,FuriousCouchMalone,2020-04-06,day,-0.5
Terrapin Springs,FuriousCouchMalone,2020-04-07,day,1.0
Terrapin Springs,FuriousCouchMalone,2020-04-08,day,-1.0
Terrapin Springs,FuriousCouchMalone,2020-04-09,night,1.0
Terrapin Springs,FuriousDeborahPlate,2020-04-06,day,-0.5
Terrapin Springs,FuriousDeborahPlate,2020-04-08,day,0.0
Terrapin Springs,FuriousDeborahPlate,2020-04-09,day,1.0
Terrapin Springs,FuriousDeborahPlate,2020-04-10,day,-1.0
Terrapin Springs,FuriousGilchristBanana,2020-04-06,day,-1.0
Terrapin Springs,FuriousGilchristBanana,2020-04-06,night,1.0
Terrapin Springs,FuriousGilchristBanana,2020-04-07,day,-1.0
Terrapin Springs,FuriousGilchristBanana,2020-04-08,day,0.5
Terrapin Springs,FuriousGilchristBanana,2020-04-09,day,0.0
Terrapin Springs,FuriousGilchristBanana,2020-04-09,night,1.0
Terrapin Springs,FuriousGuerraIcecream,2020-04-06,day,-0.5
Terrapin Springs,FuriousGuerraIcecream,2020-04-07,day,1.0
Terrapin Springs,FuriousGuerraIcecream,2020-04-07,night,0.0
Terrapin Springs,FuriousGuerraIcecream,2020-04-08,day,1.0
Terrapin Springs,FuriousGuerreroIcecream1979,2020-04-06,day,1.0
Terrapin Springs,FuriousGuerreroIcecream1979,2020-04-07,day,0.0
Terrapin Springs,FuriousKBowl,2020-04-06,day,1.0
Terrapin Springs,FuriousKBowl,2020-04-07,day,0.0
Terrapin Springs,FuriousKBowl,2020-04-08,day,1.0
Terrapin Springs,FuriousManchesterCouch1968,2020-04-06,day,0.0
Terrapin Springs,FuriousManchesterCouch1968,2020-04-08,day,0.3333333333333333
Terrapin Springs,FuriousManchesterCouch1968,2020-04-09,day,1.0
Terrapin Springs,FuriousPlateJean_Lanier,2020-04-07,day,-1.0
Terrapin Springs,FuriousPlateJean_Lanier,2020-04-09,day,0.0
Terrapin Springs,FuriousPlateJean_Lanier,2020-04-10,day,0.0
Terrapin Springs,FuriousRLight,2020-04-06,day,0.0
Terrapin Springs,FuriousRLight,2020-04-07,day,0.0
Terrapin Springs,FuriousRLight,2020-04-07,night,0.0
Terrapin Springs,FuriousRLight,2020-04-09,day,0.0
Terrapin Springs,FuriousRLight,2020-04-09,night,0.0
Terrapin Springs,FuriousRLight,2020-04-10,day,1.0
Terrapin Springs,FuriousSundahlIcecream,2020-04-06,day,0.0
Terrapin Springs,FuriousSundahlIcecream,2020-04-07,day,0.0
Terrapin Springs,FuriousSundahlIcecream,2020-04-07,night,1.0
Terrapin Springs,FuriousSundahlIcecream,2020-04-08,day,0.0
Terrapin Springs,FuriousSundahlIcecream,2020-04-09,day,0.25
Terrapin Springs,FuriousWCouch1974,2020-04-06,day,0.0
Terrapin Springs,FuriousWCouch1974,2020-04-07,day,1.0
Terrapin Springs,FuriousWCouch1974,2020-04-08,day,0.0
Terrapin Springs,FuriousWCouch1974,2020-04-08,night,1.0
Terrapin Springs,FuriousWCouch1974,2020-04-09,day,0.0
Terrapin Springs,FuriousWCouch1974,2020-04-10,night,0.0
Terrapin Springs,FuriousWLight56,2020-04-07,day,0.6666666666666666
Terrapin Springs,FuriousWLight56,2020-04-08,day,0.5
Terrapin Springs,FuriousWLight56,2020-04-09,day,1.0
Terrapin Springs,FuriousWitherspoonBowl,2020-04-06,day,0.5
Terrapin Springs,FuriousWitherspoonBowl,2020-04-07,day,0.3333333333333333
Terrapin Springs,FuriousWitherspoonBowl,2020-04-08,day,1.0
Terrapin Springs,GeorgeDog4,2020-04-06,night,0.0
Terrapin Springs,GeorgeDog4,2020-04-07,day,1.0
Terrapin Springs,GeorgeDog4,2020-04-08,day,0.0
Terrapin Springs,GeorgeDog4,2020-04-08,night,0.5
Terrapin Springs,GeorgeDog4,2020-04-09,day,0.0
Terrapin Springs,GeorgeDog4,2020-04-10,day,-1.0
Terrapin Springs,GilbertDarkH,2020-04-06,night,-1.0
Terrapin Springs,GilbertDarkH,2020-04-07,day,1.0
Terrapin Springs,GilbertDarkH,2020-04-08,night,0.0
Terrapin Springs,Greeley32,2020-04-06,day,0.0
Terrapin Springs,Greeley32,2020-04-07,night,1.0
Terrapin Springs,Greeley32,2020-04-08,day,-1.0
Terrapin Springs,Greeley32,2020-04-09,night,1.0
Terrapin Springs,GreenJean,2020-04-06,day,0.6666666666666666
Terrapin Springs,GreenJean,2020-04-07,day,0.0
Terrapin Springs,GreenJean,2020-04-08,day,0.0
Terrapin Springs,GreenJean,2020-04-09,night,0.0
Terrapin Springs,Greene1993,2020-04-06,day,0.5
Terrapin Springs,Greene1993,2020-04-07,day,0.0
Terrapin Springs,Greene1993,2020-04-08,day,0.0
Terrapin Springs,Greene1993,2020-04-09,day,1.0
Terrapin Springs,GuapoArnoldIcecream,2020-04-06,day,0.0
Terrapin Springs,GuapoArnoldIcecream,2020-04-07,day,1.0
Terrapin Springs,GuapoArnoldIcecream,2020-04-08,day,0.0
Terrapin Springs,GuapoArnoldIcecream,2020-04-09,day,0.0
Terrapin Springs,GuapoCouchRinker,2020-04-06,night,1.0
Terrapin Springs,GuapoCouchRinker,2020-04-07,night,0.0
Terrapin Springs,GuapoCouchRinker,2020-04-09,day,-1.0
Terrapin Springs,GuapoJCouch,2020-04-06,day,-1.0
Terrapin Springs,GuapoJCouch,2020-04-07,day,-1.0
Terrapin Springs,GuapoJCouch,2020-04-08,day,1.0
Terrapin Springs,GuapoJCouch,2020-04-09,day,1.0
Terrapin Springs,GuapoJCouch,2020-04-09,night,-1.0
Terrapin Springs,GuapoRandallBread,2020-04-06,day,0.0
Terrapin Springs,GuapoRandallBread,2020-04-06,night,1.0
Terrapin Springs,GuapoRandallBread,2020-04-08,day,0.0
Terrapin Springs,GuapoRandallBread,2020-04-08,night,0.0
Terrapin Springs,GuapoRandallBread,2020-04-10,day,0.0
Terrapin Springs,GuapoWilliamsCandy84,2020-04-06,day,0.5
Terrapin Springs,GuapoWilliamsCandy84,2020-04-07,day,1.0
Terrapin Springs,GuapoWilliamsCandy84,2020-04-08,day,0.0
Terrapin Springs,GuapoWilliamsCandy84,2020-04-09,day,0.3333333333333333
Terrapin Springs,HFamousHutcherson,2020-04-06,day,0.3333333333333333
Terrapin Springs,HFamousHutcherson,2020-04-09,day,0.0
Terrapin Springs,HFamousHutcherson,2020-04-09,night,0.0
Terrapin Springs,HFamousHutcherson,2020-04-10,day,0.0
Terrapin Springs,HFamousHutcherson,2020-04-10,night,1.0
Terrapin Springs,Helen_NewburyBear64,2020-04-06,day,0.0
Terrapin Springs,Helen_NewburyBear64,2020-04-07,day,0.0
Terrapin Springs,Helen_NewburyBear64,2020-04-08,day,-0.5
Terrapin Springs,Helen_NewburyBear64,2020-04-09,day,0.0
Terrapin Springs,Helen_NewburyBear64,2020-04-09,night,-1.0
Terrapin Springs,Helen_NewburyBear64,2020-04-10,night,1.0
Terrapin Springs,HoldsAmyWhale,2020-04-06,day,1.0
Terrapin Springs,HoldsAmyWhale,2020-04-06,night,1.0
Terrapin Springs,HoldsAmyWhale,2020-04-08,day,-1.0
Terrapin Springs,HoldsAmyWhale,2020-04-08,night,-1.0
Terrapin Springs,HoldsNancy_YamamotoWhale,2020-04-06,day,1.0
Terrapin Springs,HoldsNancy_YamamotoWhale,2020-04-06,night,-1.0
Terrapin Springs,HoldsNancy_YamamotoWhale,2020-04-08,day,0.0
Terrapin Springs,HoldsNancy_YamamotoWhale,2020-04-09,day,0.0
Terrapin Springs,HoldsOgdenMouse,2020-04-06,day,-1.0
Terrapin Springs,HoldsOgdenMouse,2020-04-08,day,0.0
Terrapin Springs,HoldsOgdenMouse,2020-04-08,night,1.0
Terrapin Springs,HoldsThomasOctopus,2020-04-07,day,0.5
Terrapin Springs,HoldsThomasOctopus,2020-04-08,day,1.0
Terrapin Springs,HoldsThomasOctopus,2020-04-09,day,1.0
Terrapin Springs,HoldsVelmaMouse,2020-04-06,day,-0.5
Terrapin Springs,HoldsVelmaMouse,2020-04-06,night,1.0
Terrapin Springs,HoldsVelmaMouse,2020-04-08,day,0.25
Terrapin Springs,HoldsVelmaMouse,2020-04-09,day,1.0
Terrapin Springs,HoldsZimmermanDog,2020-04-06,night,1.0
Terrapin Springs,HoldsZimmermanDog,2020-04-07,day,-0.6666666666666666
Terrapin Springs,HoldsZimmermanDog,2020-04-08,day,0.0
Terrapin Springs,HoldsZimmermanDog,2020-04-08,night,1.0
Terrapin Springs,HoldsZimmermanDog,2020-04-09,day,0.0
Terrapin Springs,HoldsZimmermanDog,2020-04-10,day,1.0
Terrapin Springs,IraSmartHill,2020-04-06,day,0.0
Terrapin Springs,IraSmartHill,2020-04-06,night,0.0
Terrapin Springs,IraSmartHill,2020-04-07,day,0.0
Terrapin Springs,IraSmartHill,2020-04-08,day,-0.5
Terrapin Springs,IraSmartHill,2020-04-08,night,1.0
Terrapin Springs,IraSmartHill,2020-04-09,day,0.0
Terrapin Springs,IraSmartHill,2020-04-10,day,1.0
Terrapin Springs,J0rdanWantsBacon,2020-04-06,day,-0.5
Terrapin Springs,J0rdanWantsBacon,2020-04-06,night,1.0
Terrapin Springs,J0rdanWantsBacon,2020-04-07,night,1.0
Terrapin Springs,J0rdanWantsBacon,2020-04-08,night,0.0
Terrapin Springs,J98Craig,2020-04-06,day,0.0
Terrapin Springs,J98Craig,2020-04-07,day,1.0
Terrapin Springs,J98Craig,2020-04-09,day,0.0
Terrapin Springs,Jackson49,2020-04-06,day,0.3333333333333333
Terrapin Springs,Jackson49,2020-04-07,day,0.0
Terrapin Springs,Jackson49,2020-04-08,day,0.5
Terrapin Springs,Jackson49,2020-04-09,day,0.0
Terrapin Springs,Jackson49,2020-04-09,night,-1.0
Terrapin Springs,JaneBusyH,2020-04-06,day,1.0
Terrapin Springs,JaneBusyH,2020-04-07,day,0.0
Terrapin Springs,JaneBusyH,2020-04-09,day,0.0
Terrapin Springs,JaneBusyH,2020-04-09,night,0.0
Terrapin Springs,JaneBusyH,2020-04-10,night,0.0
Terrapin Springs,Jane_ReeseHorse21,2020-04-06,day,0.5
Terrapin Springs,Jane_ReeseHorse21,2020-04-08,day,1.0
Terrapin Springs,Jane_ReeseHorse21,2020-04-10,day,0.0
Terrapin Springs,JefferyTallSmith,2020-04-06,day,1.0
Terrapin Springs,JefferyTallSmith,2020-04-07,day,0.0
Terrapin Springs,JefferyTallSmith,2020-04-08,night,-1.0
Terrapin Springs,JefferyTallSmith,2020-04-09,day,-1.0
Terrapin Springs,JefferyTallSmith,2020-04-10,day,0.0
Terrapin Springs,Jeffrey83Rodriguez,2020-04-06,night,1.0
Terrapin Springs,Jeffrey83Rodriguez,2020-04-07,day,1.0
Terrapin Springs,Jeffrey83Rodriguez,2020-04-08,day,0.6666666666666666
Terrapin Springs,Jeffrey83Rodriguez,2020-04-08,night,1.0
Terrapin Springs,Jeffrey83Rodriguez,2020-04-10,day,0.0
Terrapin Springs,JeffryFish1959,2020-04-06,day,0.2
Terrapin Springs,JeffryFish1959,2020-04-07,day,-1.0
Terrapin Springs,JeffryFish1959,2020-04-10,day,0.0
Terrapin Springs,Jennifer_Tito2007,2020-04-06,day,-1.0
Terrapin Springs,Jennifer_Tito2007,2020-04-08,day,0.0
Terrapin Springs,Jennifer_Tito2007,2020-04-09,day,0.0
Terrapin Springs,JessBear1974,2020-04-06,day,0.0
Terrapin Springs,JessBear1974,2020-04-08,night,0.0
Terrapin Springs,JessBear1974,2020-04-10,day,1.0
Terrapin Springs,JesseCandidC,2020-04-06,day,0.0
Terrapin Springs,JesseCandidC,2020-04-07,day,0.0
Terrapin Springs,JesseCandidC,2020-04-08,day,0.5
Terrapin Springs,JesseCandidC,2020-04-10,night,1.0
Terrapin Springs,Jimmie59,2020-04-06,day,1.0
Terrapin Springs,Jimmie59,2020-04-07,day,0.0
Terrapin Springs,Jimmie59,2020-04-07,night,0.0
Terrapin Springs,Jimmie59,2020-04-08,day,0.5
Terrapin Springs,Jimmie59,2020-04-09,night,1.0
Terrapin Springs,JoanBird2008,2020-04-06,day,-0.5
Terrapin Springs,JoanBird2008,2020-04-08,day,0.5
Terrapin Springs,JoanBird2008,2020-04-08,night,0.0
Terrapin Springs,JoeCuriousR,2020-04-06,day,-0.5
Terrapin Springs,JoeCuriousR,2020-04-06,night,1.0
Terrapin Springs,JoeCuriousR,2020-04-07,day,0.5
Terrapin Springs,JoeCuriousR,2020-04-08,day,0.0
Terrapin Springs,JoeCuriousR,2020-04-09,night,0.0
Terrapin Springs,JoeCuriousR,2020-04-10,day,1.0
Terrapin Springs,John2007D,2020-04-06,day,1.0
Terrapin Springs,John2007D,2020-04-07,day,0.0
Terrapin Springs,John2007D,2020-04-07,night,1.0
Terrapin Springs,John2007D,2020-04-08,day,-0.5
Terrapin Springs,JohnsonBird28,2020-04-06,day,0.6666666666666666
Terrapin Springs,JohnsonBird28,2020-04-08,day,0.0
Terrapin Springs,JohnsonBird28,2020-04-10,day,0.0
Terrapin Springs,JordanWantsBac0n,2020-04-06,day,0.0
Terrapin Springs,JordanWantsBac0n,2020-04-06,night,1.0
Terrapin Springs,JordanWantsBac0n,2020-04-07,day,0.0
Terrapin Springs,JordanWantsBac0n,2020-04-07,night,0.0
Terrapin Springs,JordanWantsBac0n,2020-04-08,day,0.0
Terrapin Springs,JordanWantsBac0n,2020-04-09,day,0.0
Terrapin Springs,JordanWantsBac0n,2020-04-09,night,0.0
Terrapin Springs,JordanWantsBac0n,2020-04-10,day,1.0
Terrapin Springs,Joshua27,2020-04-08,day,1.0
Terrapin Springs,JulianTallA,2020-04-06,day,0.0
Terrapin Springs,JulianTallA,2020-04-07,day,0.6666666666666666
Terrapin Springs,JulianTallA,2020-04-07,night,1.0
Terrapin Springs,JulianTallA,2020-04-08,day,0.0
Terrapin Springs,JulianTallA,2020-04-08,night,1.0
Terrapin Springs,JulianTallA,2020-04-09,day,0.5
Terrapin Springs,KFuriousRodriguez,2020-04-06,day,1.0
Terrapin Springs,KFuriousRodriguez,2020-04-07,day,1.0
Terrapin Springs,KFuriousRodriguez,2020-04-08,day,0.0
Terrapin Springs,KFuriousRodriguez,2020-04-08,night,0.0
Terrapin Springs,KFuriousRodriguez,2020-04-09,day,0.0
Terrapin Springs,KatharineCandidCollins,2020-04-06,day,0.0
Terrapin Springs,KatharineCandidCollins,2020-04-07,day,0.0
Terrapin Springs,KatharineCandidCollins,2020-04-09,day,0.0
Terrapin Springs,KatharineCandidCollins,2020-04-09,night,0.0
Terrapin Springs,Kelli_BestBear1968,2020-04-06,day,1.0
Terrapin Springs,Kelli_BestBear1968,2020-04-07,day,1.0
Terrapin Springs,Kelli_BestBear1968,2020-04-10,night,1.0
Terrapin Springs,Kevin_CallahanMouse21,2020-04-07,day,0.0
Terrapin Springs,Kevin_CallahanMouse21,2020-04-08,day,0.25
Terrapin Springs,Kevin_CallahanMouse21,2020-04-09,day,-1.0
Terrapin Springs,Kevin_CallahanMouse21,2020-04-10,day,1.0
Terrapin Springs,LazyACar48,2020-04-06,day,-1.0
Terrapin Springs,LazyACar48,2020-04-06,night,0.0
Terrapin Springs,LazyACar48,2020-04-08,day,0.0
Terrapin Springs,LazyACar48,2020-04-10,day,0.0
Terrapin Springs,LazyAburtoCandy58,2020-04-06,day,0.0
Terrapin Springs,LazyAburtoCandy58,2020-04-06,night,1.0
Terrapin Springs,LazyAburtoCandy58,2020-04-07,day,-1.0
Terrapin Springs,LazyAburtoCandy58,2020-04-09,day,0.0
Terrapin Springs,LazyBIcecream,2020-04-06,day,0.0
Terrapin Springs,LazyBIcecream,2020-04-07,night,0.0
Terrapin Springs,LazyBIcecream,2020-04-08,night,1.0
Terrapin Springs,LazyBIcecream,2020-04-09,day,0.0
Terrapin Springs,LazyBIcecream86,2020-04-06,day,1.0
Terrapin Springs,LazyBIcecream86,2020-04-06,night,-1.0
Terrapin Springs,LazyBIcecream86,2020-04-07,day,0.6666666666666666
Terrapin Springs,LazyBIcecream86,2020-04-08,day,0.0
Terrapin Springs,LazyBrewsterCar,2020-04-06,day,0.0
Terrapin Springs,LazyBrewsterCar,2020-04-06,night,1.0
Terrapin Springs,LazyBrewsterCar,2020-04-07,day,0.5
Terrapin Springs,LazyBrewsterCar,2020-04-08,day,0.0
Terrapin Springs,LazyBrewsterCar,2020-04-09,day,0.0
Terrapin Springs,LazyDenisePlate,2020-04-06,day,0.0
Terrapin Springs,LazyDenisePlate,2020-04-06,night,-1.0
Terrapin Springs,LazyDenisePlate,2020-04-07,day,0.0
Terrapin Springs,LazyDenisePlate,2020-04-08,day,-0.5
Terrapin Springs,LazyDenisePlate,2020-04-09,day,0.0
Terrapin Springs,LazyHCandy2017,2020-04-07,day,1.0
Terrapin Springs,LazyHCandy2017,2020-04-08,day,0.0
Terrapin Springs,LazyHCandy2017,2020-04-08,night,0.0
Terrapin Springs,LazyHCandy2017,2020-04-09,day,0.0
Terrapin Springs,LazyIcecreamJoseph_Watkins,2020-04-06,day,1.0
Terrapin Springs,LazyIcecreamJoseph_Watkins,2020-04-06,night,1.0
Terrapin Springs,LazyIcecreamJoseph_Watkins,2020-04-07,night,0.0
Terrapin Springs,LazyIcecreamJoseph_Watkins,2020-04-08,day,0.0
Terrapin Springs,LazyIcecreamJoseph_Watkins,2020-04-08,night,1.0
Terrapin Springs,LazyIcecreamJoseph_Watkins,2020-04-09,day,0.0
Terrapin Springs,LazyIcecreamJoseph_Watkins,2020-04-09,night,0.0
Terrapin Springs,LazyIcecreamLeta_Mcdevitt,2020-04-06,day,1.0
Terrapin Springs,LazyIcecreamLeta_Mcdevitt,2020-04-07,day,0.0
Terrapin Springs,LazyIcecreamLeta_Mcdevitt,2020-04-08,day,0.0
Terrapin Springs,LazyIcecreamLeta_Mcdevitt,2020-04-09,day,1.0
Terrapin Springs,LazyIcecreamLeta_Mcdevitt,2020-04-09,night,0.0
Terrapin Springs,LazyPooleLight,2020-04-06,day,-1.0
Terrapin Springs,LazyPooleLight,2020-04-07,day,0.5
Terrapin Springs,LazyPooleLight,2020-04-08,day,0.0
Terrapin Springs,LazyPooleLight,2020-04-09,day,0.0
Terrapin Springs,Linda1964J,2020-04-06,day,-0.5
Terrapin Springs,Linda1964J,2020-04-07,day,0.0
Terrapin Springs,Linda1964J,2020-04-08,night,1.0
Terrapin Springs,LockwoodBird27,2020-04-06,day,-0.3333333333333333
Terrapin Springs,LockwoodBird27,2020-04-06,night,0.0
Terrapin Springs,LockwoodBird27,2020-04-07,day,0.0
Terrapin Springs,LockwoodBird27,2020-04-08,day,0.3333333333333333
Terrapin Springs,LockwoodBird27,2020-04-09,day,0.5
Terrapin Springs,LockwoodBird27,2020-04-09,night,-1.0
Terrapin Springs,LoreneLazyLea,2020-04-06,day,0.0
Terrapin Springs,LoreneLazyLea,2020-04-07,day,-1.0
Terrapin Springs,LoreneLazyLea,2020-04-08,night,1.0
Terrapin Springs,LoreneLazyLea,2020-04-09,day,-1.0
Terrapin Springs,LoreneLazyLea,2020-04-10,day,1.0
Terrapin Springs,LovesChristopher_McclureLion,2020-04-06,day,0.6666666666666666
Terrapin Springs,LovesChristopher_McclureLion,2020-04-07,night,-1.0
